timestamp(ms),wx,wy,wz,ax,ay,az,temperature
1854936,1.0976,0.7317,0.4878,-1.0034,-0.0222,-0.1470,42.3
1854946,0.3049,0.4878,0.4878,-1.0022,-0.0225,-0.1509,42.3
1854956,0.6098,0.4268,0.4878,-1.0012,-0.0259,-0.1509,42.3
1854966,0.4268,0.4878,0.6098,-1.0039,-0.0320,-0.1436,42.3
1854976,1.0976,0.6707,0.5488,-0.9993,-0.0286,-0.1411,42.4
1854986,0.4268,0.6098,0.6098,-1.0022,-0.0234,-0.1467,42.4
1854996,0.5488,0.4268,0.6098,-1.0007,-0.0237,-0.1455,42.3
1855006,0.4268,0.3659,0.5488,-1.0076,-0.0242,-0.1472,42.2
1855016,1.0976,0.6707,0.4268,-1.0042,-0.0244,-0.1365,42.3
1855026,0.3049,0.4878,0.4268,-1.0042,-0.0222,-0.1372,42.3
1855036,0.3659,0.6707,0.5488,-1.0037,-0.0259,-0.1462,42.2
1855046,0.4878,0.4268,0.6098,-1.0027,-0.0269,-0.1445,42.3
1855056,1.2195,0.7317,0.4268,-1.0037,-0.0266,-0.1428,42.3
1855066,0.3659,0.3049,0.7317,-0.9990,-0.0210,-0.1355,42.2
1855076,0.5488,0.3659,0.7317,-1.0000,-0.0225,-0.1572,42.3
1855086,0.4268,0.4268,0.7317,-1.0081,-0.0198,-0.1411,42.2
1855096,1.2195,0.6707,0.4268,-0.9966,-0.0249,-0.1399,42.2
1855106,0.3659,0.5488,0.6707,-1.0090,-0.0237,-0.1453,42.3
1855116,0.6707,0.3659,0.6098,-1.0007,-0.0227,-0.1440,42.2
1855126,0.4878,0.6707,0.6098,-1.0042,-0.0195,-0.1470,42.2
1855136,1.2195,0.6098,0.2439,-0.9978,-0.0303,-0.1370,42.2
1855146,0.3659,0.6098,0.5488,-1.0066,-0.0229,-0.1531,42.2
1855156,0.6098,0.6098,0.4878,-1.0093,-0.0247,-0.1443,42.2
1855166,0.4268,0.5488,0.6707,-1.0012,-0.0283,-0.1509,42.2
1855176,1.0976,0.8537,0.5488,-1.0020,-0.0205,-0.1523,42.2
1855186,0.3049,0.4878,0.6098,-0.9971,-0.0208,-0.1409,42.2
1855196,0.6098,0.5488,0.5488,-1.0054,-0.0237,-0.1458,42.3
1855206,0.3659,0.4268,0.7927,-1.0093,-0.0269,-0.1431,42.2
1855216,1.1585,0.7317,0.3049,-1.0098,-0.0271,-0.1472,42.2
1855226,0.3659,0.3659,0.4268,-1.0044,-0.0203,-0.1431,42.2
1855236,0.4268,0.5488,0.6098,-1.0005,-0.0266,-0.1553,42.2
1855246,0.4878,0.3049,0.4878,-1.0032,-0.0254,-0.1414,42.3
1855256,1.0366,0.7317,0.4878,-0.9988,-0.0227,-0.1504,42.3
1855266,0.4268,0.4268,0.4878,-1.0042,-0.0217,-0.1448,42.2
1855276,0.4268,0.3659,0.6098,-0.9995,-0.0266,-0.1418,42.3
1855286,0.4268,0.4268,0.4878,-1.0088,-0.0251,-0.1462,42.2
1855296,1.0976,0.7317,0.1829,-0.9939,-0.0278,-0.1448,42.3
1855306,0.4878,0.6098,0.4878,-1.0015,-0.0234,-0.1428,42.3
1855316,0.3659,0.4878,0.6707,-1.0032,-0.0210,-0.1406,42.3
1855326,0.4878,0.4878,0.6098,-1.0015,-0.0178,-0.1453,42.3
1855336,1.0976,0.5488,0.5488,-0.9905,-0.0215,-0.1470,42.3
1855346,0.5488,0.5488,0.6707,-1.0039,-0.0288,-0.1406,42.3
1855356,0.4878,0.3659,0.5488,-1.0220,-0.0198,-0.1370,42.3
1855366,0.4268,0.4878,0.4878,-1.0095,-0.0178,-0.1411,42.3
1855376,0.9756,0.6098,0.2439,-0.9937,-0.0273,-0.1545,42.3
1855386,0.6098,0.4878,0.6707,-1.0144,-0.0325,-0.1416,42.3
1855396,0.4878,0.4268,0.7927,-0.9924,-0.0298,-0.1465,42.2
1855406,0.3659,0.5488,0.6098,-0.9980,-0.0215,-0.1416,42.2
1855416,1.0366,0.6707,0.6098,-0.9888,-0.0115,-0.1428,42.2
1855426,0.5488,0.4268,0.6098,-1.0063,-0.0244,-0.1365,42.3
1855436,0.4878,0.4878,0.5488,-1.0176,-0.0276,-0.1489,42.3
1855446,0.4268,0.6707,0.4878,-0.9910,-0.0225,-0.1484,42.2
1855456,0.9756,0.4268,0.3659,-0.9990,-0.0244,-0.1514,42.3
1855466,0.5488,0.5488,0.4268,-1.0112,-0.0305,-0.1443,42.2
1855476,0.6098,0.4268,0.4878,-1.0068,-0.0266,-0.1523,42.3
1855486,0.4878,0.5488,0.7927,-0.9963,-0.0156,-0.1411,42.2
1855496,-7.3171,0.8537,1.7683,-1.0366,0.8855,-0.3313,42.2
1855506,-12.2561,-0.3049,-6.2805,-0.0166,0.2551,-0.0745,42.2
1855516,-10.2439,-0.7927,-0.3659,-1.0969,0.7263,-0.2610,42.2
1855526,-10.0000,-0.2439,5.1220,-0.8699,0.1033,-0.0728,42.2
1855536,-6.3415,0.9756,1.5244,-0.8359,0.0024,-0.0923,42.3
1855546,-1.7073,1.2805,-6.5244,-1.0938,-0.4619,-0.0859,42.3
1855556,1.8293,0.7317,-2.9268,-1.0811,-0.2661,-0.1924,42.3
1855566,0.8537,0.5488,2.0732,-1.0791,-0.0898,-0.2295,42.2
1855576,-1.0976,1.2805,-5.9146,-1.1272,-0.0210,-0.1646,42.2
1855586,-2.0732,0.7317,2.6829,-0.8691,0.0222,-0.1326,42.2
1855596,-0.4268,0.1220,8.1707,-0.9326,-0.1133,-0.1125,42.2
1855606,-0.2439,0.4878,2.6220,-1.0557,0.0237,-0.1467,42.2
1855616,-0.4878,0.4878,0.8537,-0.9841,0.1895,-0.1814,42.2
1855626,-1.8902,0.3659,3.1098,-0.9590,0.1567,-0.1470,42.2
1855636,-2.9878,0.8537,2.1951,-0.9854,0.0920,-0.1077,42.2
1855646,-3.0488,1.2195,-0.4268,-1.0784,-0.0081,-0.1348,42.3
1855656,-3.4146,1.1585,0.2439,-1.0486,0.1296,-0.1697,42.3
1855666,-5.8537,1.4634,1.4634,-0.9338,0.0945,-0.1489,42.3
1855676,-6.9512,-0.7927,-4.8780,-1.9978,-0.3325,-0.0671,42.2
1855686,-5.8537,0.6098,-2.5610,-1.3005,-0.3528,-0.2349,42.2
1855696,-5.7927,1.1585,-0.9756,-0.9341,-0.0176,-0.1914,42.2
1855706,-6.0976,0.3659,-2.6829,-0.9990,-0.1646,-0.1455,42.2
1855716,-7.3171,-0.0610,-3.6585,-0.9705,0.1489,-0.1238,42.3
1855726,-9.3902,0.7927,0.4878,-1.0508,0.1875,-0.1716,42.3
1855736,-9.6951,-0.2439,-2.0732,-1.1902,-0.0742,-0.1865,42.2
1855746,-4.3902,-3.1098,-1.7683,-1.2671,-0.4407,-0.1052,42.3
1855756,-1.0976,-4.3293,4.2073,-0.6738,0.0007,-0.0928,42.3
1855766,-1.3415,-1.5854,1.7073,-0.8503,-0.2791,-0.0647,42.3
1855776,-0.2439,0.1829,-1.6463,-0.8796,-0.2207,-0.0808,42.3
1855786,0.7927,0.7317,1.1585,-0.9976,-0.1206,-0.0847,42.3
1855796,0.2439,0.1220,4.9390,-0.9248,-0.0552,-0.1265,42.2
1855806,0.6098,0.9756,4.6951,-1.0615,0.0337,-0.0879,42.3
1855816,0.8537,1.8902,6.0976,-1.0364,0.0461,-0.1179,42.2
1855826,1.6463,1.5244,5.0610,-0.8047,-0.0825,-0.1370,42.2
1855836,1.9512,2.1951,4.0244,-0.9089,-0.0154,-0.1218,42.3
1855846,0.7927,1.4024,3.4756,-1.3306,0.3977,-0.2476,42.3
1855856,0.6098,0.4268,1.3415,-1.1184,0.0935,-0.1387,42.2
1855866,2.9268,2.3171,-0.9756,-0.9688,0.2510,-0.1077,42.3
1855876,3.1098,1.9512,0.4878,-1.0166,0.1650,-0.1282,42.3
1855886,2.0732,1.4024,1.0976,-0.9683,-0.0684,-0.1030,42.2
1855896,1.1585,0.6707,1.4024,-1.0227,-0.1892,-0.1489,42.3
1855906,0.5488,0.8537,0.6707,-0.9790,-0.0825,-0.1956,42.3
1855916,0.1829,0.4878,1.0976,-1.0103,-0.0132,-0.1401,42.2
1855926,0.3659,0.3049,1.8902,-1.0078,-0.0120,-0.1406,42.2
1855936,0.6098,0.3659,-0.8537,-1.0239,0.1382,-0.1370,42.2
1855946,0.5488,0.5488,-2.1341,-1.0295,0.0227,-0.1694,42.3
1855956,0.5488,0.1829,-0.9756,-0.9207,-0.0417,-0.1448,42.2
1855966,0.8537,0.7317,-0.3659,-0.9888,-0.0151,-0.1335,42.2
1855976,0.9146,0.4268,1.8293,-1.0112,-0.0591,-0.1387,42.2
1855986,0.7317,0.7317,2.1951,-0.9443,-0.1628,-0.1504,42.2
1855996,0.6707,0.4878,2.2561,-1.0850,0.0205,-0.1362,42.2
1856006,0.3659,0.2439,3.2317,-0.9810,-0.0718,-0.1377,42.3
1856016,0.3659,0.4268,-0.3049,-1.0415,0.0640,-0.1575,42.2
1856026,0.6707,0.6098,-1.4024,-0.9783,-0.0117,-0.1362,42.2
1856036,1.0976,0.4878,1.0976,-1.0254,0.0168,-0.1311,42.2
1856046,0.5488,0.4878,-1.0366,-0.9832,-0.0916,-0.1580,42.2
1856056,0.6707,0.4268,-0.8537,-0.9910,-0.0278,-0.1580,42.2
1856066,1.0366,0.7927,1.5244,-1.0042,-0.0598,-0.1284,42.2
1856076,0.1829,0.2439,0.7317,-1.0129,0.0315,-0.1365,42.2
1856086,0.2439,0.3049,0.6707,-0.9990,-0.0281,-0.1492,42.3
1856096,0.9756,0.4878,1.3415,-0.9956,-0.0388,-0.1387,42.3
1856106,1.0976,0.8537,0.8537,-1.0156,0.0210,-0.1440,42.2
1856116,0.4268,0.5488,0.0610,-0.9854,-0.0242,-0.1621,42.2
1856126,0.6707,0.3659,1.0976,-0.9973,-0.0244,-0.1353,42.2
1856136,0.6707,0.3659,1.1585,-1.0056,-0.0195,-0.1406,42.2
1856146,0.9756,0.9146,-0.0610,-1.0032,-0.0220,-0.1536,42.2
1856156,0.6098,0.3659,0.4878,-1.0088,-0.0164,-0.1406,42.2
1856166,0.6707,0.4268,0.7317,-1.0071,-0.0164,-0.1433,42.2
1856176,0.4268,0.5488,0.0610,-1.0015,-0.0212,-0.1436,42.3
1856186,1.2195,0.6098,-0.1220,-1.0007,-0.0134,-0.1428,42.2
1856196,0.3659,0.3659,0.7317,-1.0042,-0.0273,-0.1494,42.2
1856206,0.5488,0.3659,0.5488,-0.9998,-0.0276,-0.1511,42.2
1856216,0.5488,0.3659,0.7927,-1.0020,-0.0200,-0.1433,42.3
1856226,1.1585,0.7317,0.9146,-1.0068,-0.0166,-0.1460,42.3
1856236,0.3049,0.4878,0.7927,-0.9998,-0.0227,-0.1436,42.3
1856246,0.5488,0.4878,0.7317,-0.9915,-0.0239,-0.1453,42.3
1856256,0.4878,0.3659,0.4268,-1.0020,-0.0210,-0.1489,42.3
1856266,1.1585,0.6707,0.1829,-1.0061,-0.0181,-0.1426,42.2
1856276,0.6707,0.6098,0.3049,-1.0134,-0.0234,-0.1396,42.2
1856286,0.5488,0.3659,0.4878,-1.0032,-0.0212,-0.1426,42.3
1856296,0.3659,0.3049,0.3659,-1.0027,-0.0283,-0.1416,42.3
1856306,1.2805,0.6098,0.4268,-1.0078,-0.0229,-0.1453,42.2
1856316,0.4268,0.6098,0.5488,-0.9934,-0.0312,-0.1406,42.3
1856326,0.6098,0.5488,0.6707,-1.0125,-0.0232,-0.1416,42.2
1856336,0.4268,0.3659,0.4878,-1.0210,-0.0161,-0.1472,42.3
1856346,1.1585,0.7317,0.1829,-0.9946,-0.0264,-0.1394,42.3
1856356,0.4268,0.4878,0.4268,-0.9917,-0.0203,-0.1443,42.3
1856366,0.4878,0.4268,0.0610,-1.0098,-0.0193,-0.1509,42.2
1856376,0.3049,0.3049,0.0610,-1.0054,-0.0081,-0.1392,42.3
1856386,1.1585,0.5488,0.3049,-1.0081,-0.0261,-0.1472,42.2
1856396,0.3049,0.3049,0.1220,-1.0188,-0.0090,-0.1301,42.2
1856406,0.2439,0.2439,0.2439,-1.0027,-0.0166,-0.1411,42.3
1856416,0.3049,0.4268,0.6098,-1.0100,-0.0293,-0.1506,42.3
1856426,1.0976,0.6098,0.6098,-1.0129,-0.0164,-0.1494,42.2
1856436,0.4878,0.7317,0.6098,-0.9973,-0.0339,-0.1377,42.3
1856446,0.6098,0.5488,0.8537,-0.9971,-0.0198,-0.1443,42.2
1856456,0.5488,0.4268,0.5488,-1.0068,-0.0166,-0.1519,42.3
1856466,0.9146,0.5488,0.3049,-1.0083,-0.0127,-0.1458,42.2
1856476,0.3049,0.3659,0.3659,-1.0081,-0.0247,-0.1465,42.2
1856486,0.4268,0.4878,0.4878,-1.0063,-0.0195,-0.1448,42.3
1856496,0.3049,0.5488,0.4878,-1.0027,-0.0251,-0.1396,42.2
1856506,0.7927,0.4878,0.4268,-1.0020,-0.0251,-0.1472,42.2
1856516,0.6098,0.7317,0.6098,-0.9988,-0.0181,-0.1465,42.2
1856526,0.4878,0.4268,0.7317,-1.0005,-0.0247,-0.1462,42.3
1856536,0.3659,0.3049,0.7927,-1.0088,-0.0186,-0.1462,42.2
1856546,0.6707,0.5488,0.9146,-1.0081,-0.0117,-0.1460,42.2
1856556,0.6707,0.3659,0.4878,-1.0066,-0.0122,-0.1436,42.2
1856566,0.2439,0.2439,0.4268,-1.0081,-0.0154,-0.1553,42.2
1856576,0.3659,0.3049,0.4268,-0.9949,-0.0234,-0.1477,42.2
1856586,0.8537,0.4878,0.3659,-0.9937,-0.0195,-0.1348,42.2
1856596,0.6707,0.6707,0.4268,-0.9895,-0.0303,-0.1414,42.2
1856606,0.4268,0.6098,0.8537,-1.0042,-0.0266,-0.1494,42.3
1856616,0.3659,0.4268,1.0366,-1.0212,-0.0146,-0.1626,42.2
1856626,0.6707,0.4268,0.7927,-1.0112,-0.0078,-0.1453,42.2
1856636,0.3049,0.4878,0.6098,-1.0100,-0.0156,-0.1433,42.2
1856646,0.1829,0.1829,0.5488,-1.0037,-0.0227,-0.1453,42.2
1856656,0.3049,0.3049,0.2439,-1.0020,-0.0215,-0.1399,42.3
1856666,0.7927,0.4268,0.1829,-0.9944,-0.0256,-0.1399,42.2
1856676,0.7927,0.7317,0.2439,-0.9968,-0.0303,-0.1370,42.2
1856686,0.6098,0.6098,0.6098,-0.9915,-0.0325,-0.1375,42.2
1856696,0.6098,0.5488,0.9756,-1.0073,-0.0269,-0.1611,42.2
1856706,0.7317,0.5488,1.0976,-1.0117,-0.0117,-0.1477,42.2
1856716,0.6098,0.6707,0.7927,-1.0171,-0.0063,-0.1426,42.3
1856726,0.3049,0.3049,0.5488,-1.0129,-0.0071,-0.1443,42.3
1856736,0.2439,0.3049,0.2439,-0.9983,-0.0115,-0.1460,42.2
1856746,0.7317,0.3049,-0.1220,-1.0046,-0.0173,-0.1499,42.2
1856756,0.4878,0.4268,-0.0610,-1.0024,-0.0105,-0.1401,42.3
1856766,0.3659,0.2439,0.3049,-0.9924,-0.0320,-0.1489,42.2
1856776,0.3659,0.6707,0.5488,-0.9900,-0.0352,-0.1431,42.2
1856786,0.9146,0.6098,0.6707,-0.9905,-0.0317,-0.1450,42.2
1856796,0.7927,0.9146,1.2805,-1.0032,-0.0315,-0.1458,42.3
1856806,0.4268,0.5488,1.0976,-1.0127,-0.0156,-0.1460,42.3
1856816,0.3659,0.3049,1.2195,-1.0063,-0.0142,-0.1553,42.3
1856826,0.6707,0.4878,0.6098,-1.0125,-0.0139,-0.1445,42.3
1856836,0.7317,0.7317,0.1220,-0.9988,-0.0139,-0.1472,42.3
1856846,0.4268,0.4878,-0.0610,-1.0051,-0.0088,-0.1443,42.2
1856856,0.2439,0.2439,0.1220,-1.0076,-0.0198,-0.1487,42.2
1856866,0.4268,0.2439,0.3659,-1.0034,-0.0203,-0.1396,42.2
1856876,0.3659,0.5488,0.6098,-1.0154,-0.0195,-0.1538,42.3
1856886,0.1220,0.2439,0.7927,-0.9934,-0.0298,-0.1462,42.3
1856896,0.2439,0.3049,0.5488,-0.9971,-0.0203,-0.1450,42.2
1856906,0.6098,0.4268,0.6098,-0.9954,-0.0227,-0.1309,42.3
1856916,0.7317,0.6098,0.3659,-1.0054,-0.0310,-0.1375,42.3
1856926,0.4268,0.3659,0.4878,-1.0068,-0.0205,-0.1396,42.3
1856936,0.6098,0.4268,0.4878,-1.0066,-0.0203,-0.1428,42.2
1856946,0.6707,0.4268,0.6098,-1.0134,-0.0095,-0.1472,42.3
1856956,0.5488,0.5488,0.4878,-1.0073,-0.0222,-0.1382,42.2
1856966,0.3049,0.3049,0.4878,-0.9973,-0.0259,-0.1406,42.3
1856976,0.4268,0.4878,0.7317,-1.0081,-0.0171,-0.1396,42.2
1856986,0.7927,0.4268,0.4878,-1.0017,-0.0183,-0.1487,42.2
1856996,0.7927,0.7317,0.3659,-1.0054,-0.0166,-0.1418,42.2
1857006,0.4268,0.4268,0.6098,-1.0024,-0.0178,-0.1484,42.2
1857016,0.3659,0.4878,0.6707,-1.0061,-0.0247,-0.1477,42.2
1857026,0.7317,0.3659,0.6707,-0.9961,-0.0217,-0.1440,42.2
1857036,0.7317,0.7927,0.4268,-1.0073,-0.0146,-0.1384,42.2
1857046,0.4268,0.4268,0.6707,-0.9934,-0.0193,-0.1472,42.2
1857056,0.3659,0.3659,0.7317,-0.9956,-0.0166,-0.1389,42.2
1857066,0.9756,0.5488,0.7927,-1.0044,-0.0229,-0.1399,42.3
1857076,0.7317,0.6707,0.4878,-1.0132,-0.0142,-0.1404,42.2
1857086,0.4878,0.4878,0.7317,-1.0020,-0.0283,-0.1438,42.2
1857096,0.6098,0.5488,0.7317,-1.0020,-0.0198,-0.1509,42.3
1857106,0.7317,0.5488,0.6707,-1.0132,-0.0203,-0.1438,42.3
1857116,0.9146,0.6707,0.3049,-1.0049,-0.0171,-0.1445,42.2
1857126,0.3659,0.3659,0.6707,-1.0020,-0.0154,-0.1382,42.2
1857136,0.4878,0.3659,0.6098,-1.0032,-0.0105,-0.1514,42.2
1857146,0.6098,0.6707,0.4878,-1.0034,-0.0229,-0.1438,42.3
1857156,0.7927,0.6707,0.1829,-1.0063,-0.0229,-0.1357,42.3
1857166,0.4878,0.4268,0.4878,-1.0039,-0.0242,-0.1431,42.4
1857176,0.3659,0.2439,0.4268,-1.0056,-0.0200,-0.1382,42.2
1857186,0.4268,0.3659,0.5488,-1.0029,-0.0215,-0.1421,42.2
1857196,0.7927,0.7927,0.4268,-1.0017,-0.0278,-0.1426,42.2
1857206,0.3049,0.4268,0.4268,-1.0015,-0.0237,-0.1499,42.4
1857216,0.5488,0.4878,0.6098,-1.0000,-0.0234,-0.1455,42.2
1857226,0.5488,0.3659,0.7317,-1.0042,-0.0166,-0.1448,42.3
1857236,0.9756,0.7317,0.3659,-1.0039,-0.0156,-0.1355,42.2
1857246,0.4268,0.3659,0.6707,-0.9983,-0.0168,-0.1431,42.3
1857256,0.6098,0.3659,0.4878,-1.0054,-0.0166,-0.1514,42.2
1857266,0.4878,0.3049,0.6098,-1.0090,-0.0178,-0.1436,42.2
1857276,1.0976,0.7317,0.4268,-1.0105,-0.0144,-0.1316,42.3
1857286,0.4268,0.4878,0.6098,-0.9995,-0.0215,-0.1372,42.3
1857296,0.3659,0.2439,0.4878,-1.0037,-0.0205,-0.1482,42.4
1857306,0.4268,0.3049,0.4878,-1.0049,-0.0166,-0.1453,42.2
1857316,0.8537,0.7317,0.4268,-1.0054,-0.0103,-0.1436,42.3
1857326,0.3049,0.4878,0.7927,-1.0042,-0.0132,-0.1455,42.2
1857336,0.3659,0.3049,0.4268,-0.9978,-0.0188,-0.1362,42.2
1857346,0.3049,0.3049,0.6098,-1.0076,-0.0256,-0.1389,42.2
1857356,0.9146,0.6707,0.5488,-1.0039,-0.0122,-0.1436,42.2
1857366,0.3659,0.3659,0.4878,-1.0083,-0.0122,-0.1406,42.2
1857376,0.3049,0.3659,0.4878,-1.0063,-0.0156,-0.1436,42.3
1857386,0.3049,0.3659,0.5488,-1.0061,-0.0129,-0.1406,42.2
1857396,0.9756,0.5488,0.4268,-1.0002,-0.0107,-0.1479,42.2
1857406,0.1829,0.1829,0.4268,-1.0034,-0.0161,-0.1418,42.2
1857416,0.2439,0.3049,0.5488,-1.0010,-0.0142,-0.1438,42.3
1857426,0.3049,0.1829,0.7317,-1.0068,-0.0205,-0.1550,42.3
1857436,0.9146,0.4268,0.4268,-1.0015,-0.0164,-0.1438,42.2
1857446,0.1220,0.0610,0.8537,-1.0068,-0.0215,-0.1465,42.2
1857456,0.2439,0.0610,0.5488,-1.0063,-0.0166,-0.1343,42.3
1857466,0.1220,0.0610,0.6707,-1.0073,-0.0227,-0.1472,42.2
1857476,0.6098,0.3659,0.4268,-1.0015,-0.0244,-0.1416,42.2
1857486,0.1829,0.1220,0.7927,-0.9956,-0.0276,-0.1494,42.2
1857496,0.0000,0.2439,0.7317,-1.0076,-0.0168,-0.1438,42.2
1857506,0.0610,0.1220,0.7927,-1.0007,-0.0159,-0.1353,42.3
1857516,0.7317,0.3659,0.4878,-0.9910,-0.0159,-0.1384,42.2
1857526,-0.0610,-0.0610,0.8537,-1.0054,-0.0195,-0.1389,42.2
1857536,0.1829,0.0610,0.7317,-1.0017,-0.0222,-0.1411,42.2
1857546,0.1220,0.0000,0.7927,-1.0103,-0.0203,-0.1472,42.2
1857556,0.9146,0.1829,1.1585,-1.0032,-0.0229,-0.1484,42.3
1857566,0.0000,0.0610,1.4024,-1.0081,0.0000,-0.1389,42.3
1857576,-0.1220,-0.1220,0.6707,-1.0205,-0.0042,-0.1416,42.3
1857586,-0.4878,-0.2439,1.3415,-0.9934,-0.0012,-0.1477,42.2
1857596,0.1829,0.0000,1.3415,-1.0000,-0.0151,-0.1445,42.2
1857606,-0.3659,0.0000,0.7927,-1.0081,-0.0010,-0.1389,42.3
1857616,-0.3659,-0.3049,0.5488,-1.0051,0.0034,-0.1511,42.3
1857626,-0.3659,-0.4878,0.9756,-1.0144,-0.0222,-0.1548,42.3
1857636,-0.4268,-0.4878,0.7317,-1.0112,0.0107,-0.1462,42.3
1857646,-0.3659,-0.3659,0.7927,-1.0068,-0.0173,-0.1479,42.3
1857656,-0.7927,-0.6707,0.9756,-1.0100,-0.0374,-0.1384,42.2
1857666,-0.9756,-0.7317,0.6707,-1.0205,0.0034,-0.1575,42.3
1857676,-0.7927,-0.9146,0.3049,-1.0146,-0.0112,-0.1531,42.4
1857686,-0.6707,-0.4878,0.1829,-0.9885,-0.0198,-0.1458,42.2
1857696,-0.8537,-0.4878,0.5488,-0.9739,-0.0068,-0.1409,42.2
1857706,-0.7927,-0.4878,0.1829,-1.0212,-0.0381,-0.1350,42.3
1857716,-0.6098,-0.7317,0.5488,-0.9966,-0.0049,-0.1409,42.3
1857726,-0.4268,-0.4878,1.0366,-0.9951,-0.0137,-0.1428,42.3
1857736,-0.7317,-0.6707,1.2195,-1.0229,-0.0332,-0.1377,42.3
1857746,-0.7927,-0.5488,1.1585,-0.9846,-0.0132,-0.1345,42.3
1857756,-0.7317,-0.6707,1.7073,-0.9846,0.0322,-0.1482,42.2
1857766,-0.7317,-0.4878,1.4024,-0.9915,-0.0210,-0.1396,42.3
1857776,-0.9146,-0.7317,0.0000,-1.0166,-0.0132,-0.1328,42.3
1857786,-0.9756,-0.6707,0.1220,-0.9941,0.0452,-0.1416,42.3
1857796,-0.7927,-0.8537,1.0976,-0.9788,-0.0190,-0.1479,42.4
1857806,-0.6098,-0.6098,0.7927,-0.9939,-0.0010,-0.1401,42.3
1857816,-0.9756,-0.7317,0.1220,-1.0024,-0.0303,-0.1340,42.3
1857826,-0.9146,-0.4878,0.3659,-0.9971,-0.0405,-0.1362,42.3
1857836,-0.1220,-0.1829,0.5488,-0.9880,-0.0557,-0.1204,42.4
1857846,-0.1829,-0.0610,0.4878,-0.9739,-0.0161,-0.1392,42.4
1857856,-0.6707,-0.3659,0.6707,-1.0259,-0.0046,-0.1401,42.3
1857866,-0.8537,-0.4878,1.0366,-0.9998,-0.0208,-0.1362,42.3
1857876,-0.2439,-0.2439,1.0976,-1.0054,-0.0232,-0.1311,42.2
1857886,-0.3659,-0.0610,0.8537,-0.9880,-0.0215,-0.1436,42.3
1857896,-0.4878,-0.3659,0.3049,-1.0034,-0.0278,-0.1270,42.3
1857906,-0.3049,-0.2439,0.2439,-0.9988,-0.0212,-0.1348,42.3
1857916,0.1220,0.0000,0.4268,-1.0000,-0.0476,-0.1270,42.2
1857926,0.4268,0.4268,0.1220,-0.9910,-0.0449,-0.1277,42.3
1857936,0.4268,0.4878,0.0610,-0.9795,-0.0540,-0.1201,42.3
1857946,0.6098,0.4878,0.9146,-0.9949,-0.0330,-0.1255,42.3
1857956,1.2195,0.8537,1.2195,-0.9946,-0.0261,-0.1377,42.2
1857966,0.8537,0.9146,1.5854,-1.0020,-0.0190,-0.1401,42.3
1857976,0.8537,0.7927,1.3415,-1.0100,-0.0105,-0.1355,42.3
1857986,0.9146,0.6707,1.1585,-1.0105,-0.0117,-0.1370,42.3
1857996,1.2805,0.8537,0.4878,-1.0049,0.0002,-0.1384,42.2
1858006,0.8537,0.9756,0.3659,-1.0005,-0.0068,-0.1382,42.3
1858016,0.8537,0.6707,0.1220,-1.0107,-0.0151,-0.1243,42.2
1858026,0.6707,0.6098,0.4268,-0.9980,-0.0156,-0.1345,42.2
1858036,1.0366,0.6707,0.5488,-1.0034,-0.0222,-0.1433,42.3
1858046,0.9756,0.7927,0.6098,-1.0032,-0.0300,-0.1353,42.2
1858056,0.9146,0.8537,0.7317,-0.9990,-0.0166,-0.1233,42.2
1858066,0.8537,0.7927,0.5488,-1.0022,-0.0244,-0.1370,42.3
1858076,1.3415,0.9756,0.3659,-1.0010,-0.0281,-0.1379,42.2
1858086,1.1585,0.9146,0.4878,-1.0103,-0.0193,-0.1406,42.2
1858096,0.9146,0.7927,0.6098,-1.0022,-0.0198,-0.1387,42.2
1858106,0.8537,0.6707,0.6098,-1.0095,-0.0054,-0.1394,42.2
1858116,0.9756,0.6707,0.6098,-1.0212,-0.0129,-0.1458,42.2
1858126,0.9146,0.6707,0.6098,-1.0164,-0.0071,-0.1521,42.2
1858136,0.4268,0.3049,0.4878,-1.0073,-0.0176,-0.1411,42.3
1858146,0.5488,0.4878,0.2439,-1.0032,-0.0139,-0.1370,42.2
1858156,0.6707,0.5488,0.1829,-0.9946,-0.0188,-0.1348,42.3
1858166,1.1585,0.6707,0.4268,-1.0015,-0.0249,-0.1355,42.3
1858176,0.6098,0.4268,0.4878,-1.0007,-0.0227,-0.1375,42.3
1858186,0.5488,0.6098,0.8537,-1.0037,-0.0234,-0.1436,42.2
1858196,0.4268,0.6098,0.9146,-1.0081,-0.0078,-0.1443,42.2
1858206,1.1585,0.8537,0.5488,-1.0000,-0.0120,-0.1318,42.3
1858216,0.6098,0.3049,0.6098,-1.0081,-0.0142,-0.1421,42.2
1858226,0.5488,0.4268,0.3049,-1.0042,-0.0183,-0.1326,42.3
1858236,0.5488,0.3659,0.3659,-1.0059,-0.0166,-0.1392,42.3
1858246,1.1585,0.8537,0.2439,-1.0017,-0.0200,-0.1335,42.3
1858256,0.5488,0.5488,0.6098,-1.0063,-0.0273,-0.1362,42.2
1858266,0.6707,0.4878,0.7317,-0.9983,-0.0203,-0.1345,42.2
1858276,0.6707,0.6707,0.6707,-0.9988,-0.0183,-0.1355,42.2
1858286,1.3415,0.7317,0.6098,-1.0027,-0.0159,-0.1375,42.3
1858296,0.5488,0.4878,0.6707,-1.0044,-0.0193,-0.1387,42.2
1858306,0.6098,0.6098,0.4878,-0.9968,-0.0142,-0.1355,42.3
